Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preis pro Stück,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,uuid,algorithm,correct
00370692,700020.0,5500007462.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,210670.0,100485,0.4769782123700574,100,E20,2000,,5300079370.0,0.0,1,112,140100000,ST,b15d7fc4a8ab423d9d6105e9b49a85d9,"XGBOD, RoSAS",1
23294916,700020.0,5500007441.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,420.0,12132,28.88571428571429,1,E20,2100,,5300079553.0,0.0,1,84,140400000,ST,17e6e27c10544b1d957db3cde09e6fa1,"XGBOD, RoSAS",1
00200184,700020.0,5500007452.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,1660.0,768,0.4626506024096385,100,E20,2100,,5300189530.0,0.0,1,14,100202000,ST,7f5868b0b1f044feb242e709fabc7320,"XGBOD, RoSAS",1
00200203,700020.0,5500007458.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,9500.0,23423,2.465578947368421,100,E20,2100,,5300173130.0,0.0,1,28,100400000,ST,e4c717efbde24a0d9d2e7f5eb527de5f,"XGBOD, RoSAS",1
00370303,700020.0,5500007443.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,5580.0,16433,2.9449820788530467,100,E20,2100,,5300002879.0,0.0,1,35,140700000,ST,e76d34ae3bdb486f9e55d7bd63eb496a,"XGBOD, RoSAS",1
60012851,700020.0,5500007432.0,10.0,4.0,4,60,F,,708,708.0,Z011,X6,246930.0,306702,1.242060502976552,100,E20,2000,,5300358611.0,0.0,1,140,140300000,ST,48c921fc7f3244819140d70b69557cdb,"XGBOD, RoSAS",1
00370091,700020.0,5500007439.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,9830.0,22186,2.256968463886063,100,E20,2100,,5300064582.0,0.0,1,28,140700000,ST,573cc2aa89f847698993f6fa678fd787,"XGBOD, RoSAS",1
00370417,700020.0,5500007431.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,4160.0,5101,1.226201923076923,100,E20,2100,,5300141846.0,0.0,1,14,140200000,ST,765cdcbfaac14539b38e56208eaeae4b,"XGBOD, RoSAS",1
00200162,700020.0,5500007437.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,990.0,362,0.3656565656565657,100,E20,2000,,5300383855.0,0.0,1,14,530104000,ST,84ee10937ea24b7ba6e00a297107123b,"XGBOD, RoSAS",1
00200158,700020.0,5500007457.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,1150.0,7223,6.280869565217391,100,E20,2100,,5300173414.0,0.0,1,35,100202000,ST,f0b3b1f3dcaf4c4ea5c63c0458093a77,"XGBOD, RoSAS",1
00200155,700020.0,5500007434.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,1110.0,2229,2.008108108108108,100,E20,2000,,5300173762.0,0.0,2,28,100202000,ST,8429069e6ee645b18459d042251fb3aa,"XGBOD, RoSAS",1
00200269,700020.0,5500007460.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,2260.0,7152,3.1646017699115045,100,E20,2000,,5300173136.0,0.0,1,28,100202000,ST,45e6f5ea1e3f46aa937b83fd0faa7415,"XGBOD, RoSAS",1
00370073,700020.0,5500007469.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,4560.0,1894,0.4153508771929824,100,E20,2100,,5300020485.0,0.0,1,70,140700000,ST,1922be1af6da405da0fb204cb8a47cf1,"XGBOD, RoSAS",1
00200280,700020.0,5500007467.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,900.0,3195,3.55,100,E20,2000,,5300189524.0,0.0,1,14,100202000,ST,31cd5f0dd26347b69170ca30d34531f2,"XGBOD, RoSAS",1
00200077,700020.0,5500007464.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,5520.0,2026,0.3670289855072464,100,E20,2100,,5300173352.0,0.0,1,14,100202000,ST,a971ae8ff3604ed1a60eaedd7b5b5d6f,"XGBOD, RoSAS",1
00370065,700020.0,5500007444.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,690.0,1811,2.6246376811594203,100,E20,2000,,5300020443.0,0.0,1,42,140700000,ST,9222d3d598fd4c11ae00003a3e5e130a,"XGBOD, RoSAS",1
00370490,700020.0,5500007429.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,0.0,0,0.0,100,E20,2100,,5300003971.0,0.0,1,56,140100000,ST,d5208b6720fd4271bc4df287ab085013,"XGBOD, RoSAS",1
00200077,700020.0,5500007463.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,9160.0,34015,3.7134279475982535,100,E20,2000,,5300173352.0,0.0,1,14,100202000,ST,9a75a95489924918b8928ca6d61cf2e7,"XGBOD, RoSAS",1
00370636,700020.0,5500007448.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,360.0,41089,114.1361111111111,100,E20,2000,,5300066378.0,0.0,1,42,140300000,ST,4fbfa079bea24ff58ffb88283332fb9c,"XGBOD, RoSAS",1
00200176,700020.0,5500007466.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,10580.0,31169,2.946030245746692,100,E20,2000,,5300189531.0,0.0,1,14,100202000,ST,f0ac5dace2234f8cbaabf1dfd3950d62,"XGBOD, RoSAS",1
60054721,700020.0,5500007449.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,17810.0,296,0.016619876473891,100,E20,2000,,5300419570.0,0.0,1,21,140200000,ST,1f5f5a5d0a3d44df92f3739d47cd699b,"XGBOD, RoSAS",1
00200180,700020.0,5500007454.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,6090.0,13083,2.148275862068965,100,E20,2000,,5300189528.0,0.0,1,14,100202000,ST,644fda38567845cf9809f01dfcc1f576,"XGBOD, RoSAS",1
60022319,700020.0,5500007461.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,60600.0,29028,0.479009900990099,100,E20,2000,,5300374607.0,0.0,1,70,140100000,ST,98bb84639a004c15a54bdaf78a5da0c9,"XGBOD, RoSAS",1
00200158,700020.0,5500007456.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,2360.0,14812,6.276271186440678,100,E20,2000,,5300173414.0,0.0,1,35,100202000,ST,803165ca5c1f456cbc5b65b9cc08bf70,"XGBOD, RoSAS",1
00200180,700020.0,5500007455.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,17140.0,36841,2.149416569428238,100,E20,2100,,5300189528.0,0.0,1,14,100202000,ST,50e7e4fca9094f51832804dcb8ba8ec9,"XGBOD, RoSAS",1
00200179,700020.0,5500007468.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,16720.0,1840,0.1100478468899521,100,E20,2100,,5300189536.0,0.0,1,28,100202000,ST,6a325ec2813b485696505d02a9bf16f7,"XGBOD, RoSAS",1
00200155,700020.0,5500007435.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,8170.0,12256,1.500122399020808,100,E20,2100,,5300173762.0,0.0,1,28,100202000,ST,fe1138532bcc4ee6aa6456664abd8e74,"XGBOD, RoSAS",1
23039402,700020.0,5500007471.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,2210.0,44476,20.12488687782805,100,E20,2100,,5300093189.0,0.0,1,42,140400000,ST,0283fc5b05be4622be811d3d27e55979,"XGBOD, RoSAS",1
00370001,700020.0,5500007440.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,1310.0,2056,1.569465648854962,100,E20,2100,,5300084824.0,0.0,1,28,140700000,ST,f486c99ad4f84c48969a21920e76aef3,"XGBOD, RoSAS",1
00240279,707032.0,5500007165.0,10.0,14.0,14,180,F,,708,708.0,Z011,Y5,130.0,141385,1087.576923076923,1,E11,2000,,5300360020.0,0.0,1,116,90100000,ST,39c83f4b873c4bdca9753a78abfb7575,"XGBOD, RoSAS",1
34674601,700020.0,5500007446.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,160.0,7123,44.51875,1,E20,2100,,5300044709.0,0.0,1,42,140400000,ST,f112b653fb634e5890f0f1ac415ddebb,"XGBOD, RoSAS",1
34221702,700020.0,5500007445.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,570.0,11106,19.48421052631579,1,E20,3000,,5300050640.0,0.0,1,56,140400000,ST,de030d26d3d444138454d3c9c251eade,"XGBOD, RoSAS",1
00360832,700020.0,5500007470.0,10.0,4.0,4,60,F,,708,708.0,Z011,X5,10730.0,106441,9.919944082013048,100,E20,3000,,5300127667.0,0.0,1,84,140100000,ST,3c47650f85f344ba8f9fea8c3f1291d9,"XGBOD, RoSAS",1
00200048,700020.0,5500007436.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,2230.0,955,0.4282511210762332,100,E20,2100,,5300189537.0,0.0,1,42,100202000,ST,f31a78bfac25457baeb7165f4b69d867,"XGBOD, RoSAS",1
28182006UB,2100.0,,0.0,0.0,0,0,F,41.0,213,213.0,Z008,Z6,180.0,2213,,1,,2000,2700.0,5300198884,0.0,1,3,10103000,ST,4a1fbdb611564b7cb1324bef5bd35843,XGBOD,1
37211100,702225.0,5500006605.0,10.0,42.0,42,112,F,,213,213.0,Z008,Z1,860.0,18146,21.10,1,,2100,,5300190581,0.0,1,42,10401000,ST,85e8473a4d9d447385f178b720ff907d,"XGBOD, RoSAS",1
21316100,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,9.0,??,582,1,,2000,,5300175963,0.0,1,63,550100000,ST,cd046588682e4451bb197c3436f3e21e,XGBOD,1
23056300,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z012,Z1,0.0,0,0.0,1,,2100,2000.0,5300529201,0.0,1,3,10501000,ST,e5edeee37ae24db5b7f3f9f42ced5af1,RoSAS,1
23224000,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0,"269,50",1,,2100,,5300163369,3.0,1,63,550100000,ST,a7c24e4e51e449fe9be9835a34ba8c78,RoSAS,1
34441101,702225.0,5500006601.0,10.0,42.0,42,112,F,,213,213.0,Z008,Z1,,,"8,49",1,,2100,,5300098286,0.0,1,42,60100000,ST,f8e6827c74e2423cb0864a1b7664c52a,"XGBOD, RoSAS",1
23224012,2000.0,,0.0,0.0,0,0,F,,213,213.0,Z008,Z4,,,,1,,3000,3000.0,5300231293,0.0,1,56,40100000,ST,88057ff982914daf9bb47161d621bfc5,XGBOD,1
23245600,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0,0.0,1,,2100,,5300021937,3.0,1,63,550100000,ST,2f423b10e69640be874d24ed137c428c,RoSAS,1
01187100,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,17.0,,517,1,,2000,,5300163009,0.0,1,63,550100000,ST,84721b75a85d49da9c8d185092889e02,XGBOD,1
28188200,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z008,Z7,2.0,420,,1,,2100,2100.0,5300263650,0.0,1,2,10401000,ST,9c797e5ed3ea44c18763531e67a58e47,RoSAS,1
60075086,709741.0,5500006451.0,10.0,42.0,42,42,F,,213,213.0,Z008,X5,0.0,0,"968,46",1,E20,2100,,5300496816,0.0,1,42,10403000,ST,45164c65c85949098ea96b80b7171e12,RoSAS,1
23279900,702225.0,5500006543.0,10.0,42.0,42,98,F,,213,213.0,Z004,TB,20.0,10000,503,1,,2100,,5300082580,0.0,1,42,550100000,ST,6de7307eb7ec414187259d0e65f99b53,"XGBOD, RoSAS",1
28262300,700235.0,4600007912.0,10.0,56.0,0,0,F,41.0,213,213.0,Z003,TB,0.0,0,0.0,1,,2000,,5300111581,0.0,2,2,10403000,ST,4c5d4e8dea4f43678d4c7f3181b2c0a2,"XGBOD, RoSAS",1
95174061,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0,0.0,1,,2100,,5300153568,3.0,1,63,550100000,ST,16aa02dc14ce462e81c63c4a5f352e35,RoSAS,1
00400915,702335.0,,0.0,0.0,0,0,F,,213,213.0,Z001,Z4,15000.0,6,,1000,,2000,,5300019667,0.0,1,56,20000000,MM,1b1d44ceb2634e5fab49dd025a12aac3,XGBOD,1
24617400,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0,0.0,1,,2000,,5300169500,3.0,1,63,550100000,ST,eb92b231dcbc491d870094bed8d06bdf,RoSAS,1
24119300,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0,0.0,1,,2000,,5300080846,3.0,1,63,550100000,ST,86914dbc42f042678305809676937009,RoSAS,1
23283200,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,0.0,0,0.0,1,,2100,,5300024364,3.0,1,63,550100000,ST,4e4d0e7dc1104ec8b678d738eefd36fa,RoSAS,1
60075084,709741.0,5500006450.0,10.0,42.0,42,42,F,,213,213.0,Z008,X5,0.0,0,"968,46",1,E20,2100,,5300496814,0.0,1,42,10403000,ST,a33f4a5fea9842fc83e5cd03ae8d73e3,RoSAS,1
23044200,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z008,Z7,0.0,0,0.0,1,,2000,2000.0,5300362976,0.0,1,3,10102000,ST,8d5274dc81dd43fa81c95383f68bba52,RoSAS,1
24152200,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z008,Z2,110.0,3025,27.5,1,,2000,2000.0,5300459588,0.0,1,42,10401000,ST,bb5545612300431daab286df92e31bae,RoSAS,1
01260100UB,708618.0,5500001827.0,30.0,35.0,35,70,F,30.0,213,213.0,Z008,TB,0.0,0,1500,1,,2000,,5300178623,0.0,1,63,10403000,ST,33c88af00f9d4fbbb6aa8b7ca05bde73,"XGBOD, RoSAS",1
23090400,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,0.0,0,"17,15",1,,2000,,5300170175,3.0,1,63,550100000,ST,e8576c230d034255af76b614b29d6d00,RoSAS,1
24110600,2000.0,,0.0,0.0,0,0,F,40.0,213,213.0,Z004,TB,0.0,0,0.0,1,,2100,,5300077502,3.0,1,63,550100000,ST,c36ccd7ea2594a5ab547e971747c2b61,"XGBOD, RoSAS",1
33440400,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0,2532,1,,2000,,5300157342,3.0,1,63,550100000,ST,ea97aacbdd8d42ea92225d5e8802e588,RoSAS,1
23283200,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,1000.0,10000,"9,50",1,,3000,,5300024364,0.0,1,63,550100000,ST,8c5f27d808924832a34d789e19161096,XGBOD,1
24140300,702225.0,,0.0,0.0,0,0,F,40.0,213,213.0,Z004,TB,0.0,0,0.0,1,,2100,,5300080847,3.0,1,63,550100000,ST,0572661a6b6c452caa29f651b907c518,"XGBOD, RoSAS",1
23921500,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0,7950,1,,2000,,5300390790,3.0,1,63,550100000,ST,26ddbf7c46a542d6a5aceb7b2c550585,RoSAS,1
24422000UB,702225.0,5500005005.0,10.0,42.0,42,98,F,,213,213.0,Z008,TB,0.0,0,0.0,1,,2100,,5300143290,0.0,1,42,10403000,ST,d885568e60474e12985fa69be5732795,RoSAS,1
23787600,702225.0,5500006552.0,10.0,42.0,42,98,F,,213,213.0,Z008,Z3,130.0,44590,343.0,1,,3000,,5300022895,0.0,1,42,10405000,ST,c2dae9980d084f129228ffb145f867f0,"XGBOD, RoSAS",1
60031491,702225.0,5500006585.0,10.0,42.0,42,112,F,30.0,213,213.0,Z008,TB,0.0,0,2168,1,,2000,,5300389524,3.0,1,42,10403000,ST,ff8d3dce76ca4a2e8906587b7c2afc0e,"XGBOD, RoSAS",1
24245700,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z012,Z3,0.0,0,385,1,,2000,2000.0,5300529228,0.0,1,1,10401000,ST,53662e34d0df4b5688c3e63e7f4d9812,RoSAS,1
34441105,2000.0,,0.0,0.0,0,0,F,40.0,213,213.0,Z012,Y4,,,,1,E13,3000,2700.0,5300279786,0.0,1,112,60100000,ST,05e29a29a3a04f559a320679505beb31,XGBOD,1
95194467,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,0.0,0,0.0,1,,2000,,5300194753,3.0,1,63,550100000,ST,b5064922223b4ef884bc6ca9e699033e,RoSAS,1
24342600,702225.0,5500006563.0,10.0,42.0,42,112,F,,213,213.0,Z008,TB,0.0,0,795,1,,2000,,5300111702,0.0,1,42,10402000,ST,041aaf272ace4552928297382756cffb,RoSAS,1
34283200,70222.0,5500006596.0,10.0,42.0,42,112,F,,213,213.0,Z008,Z3,246.0,3000,"13,12",1,,2100,,5300095361,0.0,1,42,10401000,ST,41ddd045e9114cdbae5d9cf20cbd5752,"XGBOD, RoSAS",1
60021349,714106.0,5500007174.0,10.0,42.0,42,42,F,,213,213.0,Z008,TB,0.0,0,1163,1,,2100,,5300409234,0.0,1,63,10403000,ST,93f8cc3ee79340678a29af88ef1b4df9,RoSAS,1
24930905,702225.0,5500006590.0,10.0,42.0,42,112,F,,213,213.0,Z008,Z1,,1500,"9,39",1,,2100,,5300191341,0.0,1,42,60100000,ST,bc6fe13a23854bfca8927228caad3141,"XGBOD, RoSAS",1
23056300,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z012,Z1,0.0,0,0.0,1,,2100,2100.0,5300529201,0.0,1,3,10501000,ST,4fffa908265c4bb38fb1a975df97371a,RoSAS,1
23928000,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,,,2795.05,1,,2000,,5300175354,3.0,1,63,550100000,ST,ec858b1d4dfe478980e652ed79ce9bb1,"XGBOD, RoSAS",1
95193671,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z008,Z3,109.0,30781,282.4,1,,2100,,5300497013,3.0,1,70,550100000,ST,e5ae1a1ff2fc4c1eafb06196c289ded3,XGBOD,1
24147501,3000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z008,Z4,0.0,0,0.0,1,,2000,2000.0,5300404563,0.0,1,7,10102000,ST,e309d71d4454429ca592a76e85bc02df,RoSAS,1
23224021,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z008,Z3,145.0,3000,"26,50",1,,3000,,5300164286,0.0,1,56,40100000,ST,83ae3f4af59c492496a8fe0c756a8b7e,XGBOD,1
24110600,702225.0,,0.0,0.0,0,0,F,40.0,213,213.0,Z004,TB,0.0,0,0.0,1,,2100,,5300077502,0.0,1,63,550100000,ST,87814ce9860446d5930192bacbffa224,"XGBOD, RoSAS",1
23576000,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,1.0,3280,3280,1,,2000,,5300175326,0.0,1,63,550100000,ST,b4f51952559f4cd9b56b63447ef2d9d8,"XGBOD, RoSAS",1
01185900,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,,18000,1585,1,,2000,,5300157337,0.0,1,63,10404000,ST,6c13abc2f1e643c79b9d91b90b53825f,XGBOD,1
24942300UB,708618.0,5500003325.0,20.0,14.0,14,42,F,,213,213.0,Z004,TB,0.0,0,0.0,1,,2000,,5300191820,0.0,1,63,10404000,ST,ccc35255a9ce4f4bb8297cba5f0015a2,"XGBOD, RoSAS",1
60031562,709741.0,5500008943.0,10.0,42.0,42,42,F,,213,213.0,Z008,V9,0.0,0,"93,78",1,E18,2100,,5300386689,0.0,1,42,10401000,ST,dececd810a274274ad85bd644a47d818,"XGBOD, RoSAS",1
35195310,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z008,WB,,,,1,,2000,,5300537422,0.0,1,63,10401000,ST,1ac9475ab0ed4123ad72f18e5ff8e92b,XGBOD,1
24146910,702225.0,,0.0,0.0,0,0,F,40.0,213,213.0,Z008,Z1,0.0,0,0.0,1,,2100,,5300168983,0.0,1,56,40100000,ST,ae5730f36f784edebdca8c20086f900d,XGBOD,1
00311266,702750.0,,0.0,0.0,0,0,F,,203,203.0,Z011,Y5,940.0,17586405,18708.941489361703,1,E15,3000,,5300432096.0,0.0,1,210,30203000,ST,7e377a5632e140ff9bc46793d939e7f4,XGBOD,1
9001198,703564.0,,0.0,0.0,0,0,F,,203,203.0,Z002,Z2,0.0,0,0.0,1,,2000,,5300053372.0,0.0,20,84,90100000,ST,045e38580b12444080703f61649d56ec,RoSAS,1
23010301,700985.0,5500009137.0,10.0,14.0,14,84,F,,203,203.0,Z005,Y2,149600.0,56151,0.3753409090909091,100,E13,2100,,5300090857.0,0.0,1,14,90300000,ST,acc2cfa0dcd04691aca5dd6617399237,"XGBOD, RoSAS",1
586065,2000.0,,0.0,0.0,0,0,F,40.0,203,203.0,Z012,Z1,0.0,0,0.0,1,,3000,3000.0,5300294294.0,0.0,1,28,540300000,ST,67406781d4a54f8ea84a537c7f194e0e,RoSAS,1
00401670,703555.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z001,Z1,0.0,0,0.0,1,,2100,,5300020130.0,0.0,1,3,140700000,ST,76855d745e1d49598500f0b4f0388f78,RoSAS,1
60070815,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z012,Y9,230.0,2809,12.21304347826087,1,E11,2000,2000.0,5300497232.0,0.0,1,1,71000000,ST,f7331ef7b0e44d39874459acccd751ed,"XGBOD, RoSAS",1
00311327,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z003,Z5,310.0,24598,79.34838709677419,100,,2100,2000.0,5300378257.0,0.0,1,182,30202000,ST,7743099b90154cc9b2742d6503be2243,RoSAS,1
00190087,2000.0,,0.0,0.0,0,0,F,40.0,203,203.0,Z002,Y9,80.0,888,11.1,1,E11,2700,3000.0,5300203965.0,0.0,1,14,110500000,ST,42df44c08c724b19a82b435b8bdc1bbc,XGBOD,1
34060836,2100.0,,0.0,0.0,0,0,F,41.0,203,203.0,Z003,Y5,1790.0,845095,472.1201117318436,1,E11,2000,2000.0,5300199186.0,0.0,2,2,30201000,ST,5777230b3135430aa7c7eb78728f5bea,XGBOD,1
34071011,2100.0,,0.0,0.0,0,0,F,41.0,203,203.0,Z011,Y9,230.0,194235,844.5,1,E11,2700,2800.0,5300199242.0,0.0,1,14,30201000,ST,3c3bf468ca0d4ff7bf9666d9fec4310c,XGBOD,1
37012101,702855.0,,0.0,0.0,0,0,F,,203,203.0,Z010,Y5,3500.0,1767469,504.9911428571429,1,E13,2100,,5300196249.0,0.0,2,210,30201000,ST,79e9cc281bfc472ba3b2f6a31410747a,XGBOD,1
34060852,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z001,Y4,0.0,0,0.0,1,E15,2000,2000.0,5300529239.0,0.0,1,210,30202000,ST,a51fe4adc31c42e480b6bef72cc7b565,RoSAS,1
00170203,2100.0,,0.0,0.0,0,0,F,41.0,203,203.0,Z011,Z4,2150.0,23849,11.092558139534884,1,,2000,3000.0,5300196916.0,0.0,2,3,50100000,ST,5e13b4df38e944bea8b3b383b44dce1e,XGBOD,1
00280159,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z002,Y9,0.0,0,0.0,1,E11,2100,2100.0,5300496180.0,0.0,1,3,131500000,ST,066726d433ba481ba4a48e24592deed6,"XGBOD, RoSAS",1
00110186,702584.0,5500005542.0,10.0,28.0,28,84,F,,203,203.0,Z010,Y9,0.0,0,0.0,1,E13,2100,,5300412404.0,0.0,1,280,70700000,ST,67c661fcc6f8492fb7c3f28dcf272ee4,"XGBOD, RoSAS",1
60099065,702584.0,5500008619.0,10.0,28.0,28,84,F,,203,203.0,Z010,Y9,0.0,0,0.0,1,E13,2100,,5300508487.0,0.0,1,84,70700000,ST,cf9a9b2028fe45059c22525db974db60,"XGBOD, RoSAS",1
60089510,714147.0,4600012527.0,10.0,84.0,0,0,F,,203,203.0,Z001,Y6,4240.0,856565,202.0200471698113,1,E14,2100,,5300468793.0,0.0,1,42,70600000,ST,d5b0361b7faf4bef906bb785e3ebf7da,"XGBOD, RoSAS",1
00170020,2000.0,,0.0,0.0,0,0,F,40.0,203,203.0,Z001,Y9,80.0,1903,23.7875,1,E14,2700,2700.0,5300203644.0,0.0,1,14,60200000,ST,efc8e02fb320416191bbbbb6d28f22ba,XGBOD,1
60047779,2100.0,,0.0,0.0,0,0,F,41.0,203,203.0,Z003,Y9,0.0,0,0.0,1,E11,2800,3000.0,5300504171.0,0.0,1,2,50200000,ST,343eab0a97e9490bbd609498a2159f9e,XGBOD,1
00280208,700368.0,4600012576.0,10.0,84.0,0,0,F,,203,203.0,Z010,Y9,450.0,31546,70.10222222222222,1,E11,3000,,5300013771.0,0.0,1,56,60100000,ST,b43edb06f3cb413f9052a331c21d1281,RoSAS,1
33611003,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z001,Y4,0.0,0,0.0,1,E15,2000,2000.0,5300410809.0,0.0,1,210,30201000,ST,6e4c7be322c04d0aadf915fd1df13199,RoSAS,1
60045875,700585.0,5500008004.0,10.0,14.0,14,182,F,,203,203.0,Z010,Y5,0.0,0,0.0,1,E14,2000,,5300409343.0,0.0,1,84,40100000,ST,3e9376cfa7454dfa8132a6c2a2fc6e17,XGBOD,1
00310247,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z003,Z5,0.0,0,0.0,1,,2100,2100.0,5300528991.0,0.0,1,3,30202000,ST,8cc34ee578ae46d58a118df07c8ce0e8,RoSAS,1
00310242,700095.0,,0.0,0.0,0,0,F,,203,203.0,Z001,Z1,0.0,0,0.0,1,,2000,,5300019408.0,0.0,20,56,30202000,ST,a60eeda3412846d1bfc313e989ef53b0,RoSAS,1
60031281,700585.0,5500007998.0,10.0,14.0,14,182,F,,203,203.0,Z010,Y5,5000.0,178750,35.75,1,E14,2000,,5300385078.0,0.0,1,84,40100000,ST,4ca99ae7887c48179c7838306e16fcf7,XGBOD,1
00401934,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z012,Z2,0.0,0,0.0,1,,2000,2000.0,5300410117.0,0.0,10,1,131000000,ST,870a078667b4430a96da4ac301ccb8ee,"XGBOD, RoSAS",1
60051660,701603.0,4600011137.0,10.0,56.0,0,0,F,,203,203.0,Z005,Y9,430.0,1227003,2853.4953488372093,1,E15,2100,,5300423917.0,0.0,1,56,70800000,ST,680f47ac53934d298042b58cd92713fb,RoSAS,1
00190242,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z012,Y9,30.0,1417,47.23333333333333,1,E11,2000,,,,1,1,71000000,ST,8b7f9b046d7a49168e966916a35d08fc,"XGBOD, RoSAS",1
00110308,2100.0,,0.0,0.0,0,0,F,41.0,203,203.0,Z003,Y9,320.0,57997,181.240625,1,E11,2800,2700.0,5300521133.0,0.0,1,77,70600000,ST,3c0066069e624c56b23508a0df1d0069,XGBOD,1
00260043,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z012,Z5,0.0,0,0.0,1,,2000,2000.0,5300528985.0,0.0,1,1,90300000,ST,81ab0aa668b14d438566d7652137db55,RoSAS,1
95173600,700585.0,4600012912.0,10.0,140.0,0,0,F,40.0,203,203.0,Z012,Y9,0.0,0,0.0,1,E14,3000,,5300147701.0,0.0,1,84,30205000,ST,d8f3c0c218e6438195cbc1902cee7bc1,"XGBOD, RoSAS",1
00386031,708008.0,,0.0,0.0,0,0,F,40.0,203,203.0,Z011,Y9,380.0,8892,23.4,100,E11,2700,,5300191601.0,0.0,1,14,120000000,ST,5297304d70084884a7b788a1a2fcacaa,XGBOD,1
