,Material number,Supplier,Contract,Contract Position,Fulfillment time,Fixed contract 1,Fixed contract 2,Procurement type,Special procurement type,Dispatcher,Buyer,Purchasing group,Purchasing lot size,Total quantity,Total value,Price unit,Calendar,Plant,Plant information record,Information record number,Information record type,Plant processing time,Material master time,Product group,Base unit,anomaly
1607,23100718,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300230723.0,0.0,1,42.0,10102000,ST,1
1608,23101002,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300230733.0,0.0,1,42.0,10102000,ST,1
1609,23101003,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300230734.0,0.0,1,42.0,10102000,ST,1
1610,23101202,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300230742.0,0.0,1,42.0,10102000,ST,1
1611,23101203,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300230743.0,0.0,1,42.0,10102000,ST,1
1612,23101804,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300230767.0,0.0,1,42.0,10103000,ST,1
1613,23101805,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300230768.0,0.0,1,42.0,10103000,ST,1
1614,23105003,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300230874.0,0.0,1,42.0,10103000,ST,1
1615,23241102UB,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300464648.0,0.0,1,42.0,10102000,ST,1
1616,23658814,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300236023.0,0.0,1,42.0,10103000,ST,1
1617,23797202,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300238049.0,0.0,1,42.0,10103000,ST,1
1618,23797203,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300238050.0,0.0,1,42.0,10103000,ST,1
1619,23797510,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300238073.0,0.0,1,42.0,10103000,ST,1
1620,23797610,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300238078.0,0.0,1,42.0,10103000,ST,1
1621,23797805,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300238087.0,0.0,1,42.0,10103000,ST,1
1622,23900802,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300239670.0,0.0,1,42.0,10103000,ST,1
1623,23901001,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300239681.0,0.0,1,42.0,10102000,ST,1
1624,23901004,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300239682.0,0.0,1,42.0,10102000,ST,1
1625,23901006,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300239684.0,0.0,1,42.0,10102000,ST,1
1626,23901007,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300239685.0,0.0,1,42.0,10102000,ST,1
1627,23901008,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300239686.0,0.0,1,42.0,10102000,ST,1
1628,23901011,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300239687.0,0.0,1,42.0,10102000,ST,1
1629,23901111,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300239694.0,0.0,1,42.0,10103000,ST,1
1630,23920101,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300239896.0,0.0,1,42.0,10304000,ST,1
1631,23920201,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300239898.0,0.0,1,42.0,10103000,ST,1
1632,23920202,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300239899.0,0.0,1,42.0,10102000,ST,1
1633,23920203,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300239900.0,0.0,1,42.0,10102000,ST,1
1634,23920204,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300239901.0,0.0,1,42.0,10102000,ST,1
1635,23920205,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300239902.0,0.0,1,42.0,10102000,ST,1
1636,23980601,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300240766.0,0.0,1,42.0,10103000,ST,1
1637,23980602,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300240767.0,0.0,1,42.0,10103000,ST,1
1638,04006687,2000,,0,,,,F,40.0,990,990.0,Z012,Z1,,,1,,3000,3000.0,5300408346.0,0.0,1,21.0,110100000,ST,1
1639,04007213,2000,,0,,,,F,40.0,233,233.0,Z012,Z1,,,1,,3000,3000.0,5300224785.0,0.0,1,42.0,110100000,ST,1
1640,04007238,2000,,0,,,,F,40.0,990,990.0,Z012,Z1,,,1,,3000,3000.0,5300530241.0,0.0,1,28.0,71000000,ST,1
1641,04008101,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300225301.0,0.0,1,84.0,70700000,ST,1
1642,00420692,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,1,,3000,3000.0,5300218284.0,0.0,1,42.0,10103000,ST,1
1643,00377436,2000,,0,,,,F,40.0,207,207.0,Z012,Z1,,,1,,3000,3000.0,5300371494.0,0.0,1,14.0,60100000,ST,1
1644,00385529,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300214527.0,0.0,1,42.0,130000000,ST,1
1645,00390748,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300215328.0,0.0,1,30.0,580300000,ST,1
1646,00390749,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300215329.0,0.0,1,30.0,580300000,ST,1
1647,00393299,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300215948.0,0.0,1,30.0,550300000,ST,1
1648,00393367,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300215959.0,0.0,1,30.0,530104000,ST,1
1649,00393632,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216010.0,0.0,1,30.0,530104000,ST,1
1650,00393633,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216011.0,0.0,1,30.0,530104000,ST,1
1651,00393634,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216012.0,0.0,1,30.0,530104000,ST,1
1652,00393635,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216013.0,0.0,1,30.0,530104000,ST,1
1653,00393772,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216049.0,0.0,1,30.0,530105000,ST,1
1654,00393807,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216067.0,0.0,1,30.0,131400000,ST,1
1655,00393816,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216070.0,0.0,1,30.0,580000000,ST,1
1656,00393832,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216074.0,0.0,1,30.0,530104000,ST,1
1657,00393833,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216075.0,0.0,1,30.0,530104000,ST,1
1658,00393835,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216077.0,0.0,1,30.0,530104000,ST,1
1659,00393836,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216078.0,0.0,1,30.0,530104000,ST,1
1660,00393837,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216079.0,0.0,1,30.0,530104000,ST,1
1661,00393838,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216080.0,0.0,1,30.0,530104000,ST,1
1662,00393839,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216081.0,0.0,1,30.0,530104000,ST,1
1663,00393843,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216084.0,0.0,1,30.0,530104000,ST,1
1664,00393844,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216085.0,0.0,1,30.0,530104000,ST,1
1665,00393845,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216086.0,0.0,1,30.0,530104000,ST,1
1666,00393849,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216087.0,0.0,1,30.0,530104000,ST,1
1667,00393946,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216126.0,0.0,1,30.0,530104000,ST,1
1668,00393951,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216129.0,0.0,1,30.0,530104000,ST,1
1669,00393958,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216132.0,0.0,1,30.0,530104000,ST,1
1670,00393959,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216133.0,0.0,1,30.0,530104000,ST,1
1671,00393960,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216134.0,0.0,1,30.0,530104000,ST,1
1672,00393972,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216138.0,0.0,1,30.0,530104000,ST,1
1673,00393991,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216150.0,0.0,1,30.0,530104000,ST,1
1674,00393999,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216158.0,0.0,1,30.0,530103000,ST,1
1675,00394021,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216176.0,0.0,1,30.0,530104000,ST,1
1676,00394187,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216300.0,0.0,1,30.0,530104000,ST,1
1677,00394195,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216307.0,0.0,1,30.0,530104000,ST,1
1678,00394207,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216315.0,0.0,1,30.0,530104000,ST,1
1679,00394208,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216316.0,0.0,1,30.0,530104000,ST,1
1680,00394213,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216319.0,0.0,1,30.0,530105000,ST,1
1681,00394214,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216320.0,0.0,1,30.0,530105000,ST,1
1682,00394215,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216321.0,0.0,1,30.0,530105000,ST,1
1683,00394218,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216324.0,0.0,1,30.0,530104000,ST,1
1684,00394248,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216347.0,0.0,1,30.0,530104000,ST,1
1685,00394249,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216348.0,0.0,1,30.0,530104000,ST,1
1686,00394250,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216349.0,0.0,1,30.0,530104000,ST,1
1687,00394308,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300216369.0,0.0,1,30.0,530104000,ST,1
1688,00310134,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300207897.0,0.0,1,140.0,50100000,ST,1
1689,00347392,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,3000.0,5300504008.0,0.0,1,56.0,80600000,ST,1
1690,00347625,2000,,0,,,,F,40.0,998,998.0,Z012,Z1,,,1,,3000,3000.0,5300211661.0,0.0,1,84.0,80100000,ST,1
1691,00111437,2000,,0,,,,F,40.0,989,989.0,Z012,Z1,,,1,,3000,3000.0,5300201841.0,0.0,1,112.0,70600000,ST,1
1692,60009109,2000,,0,,,,F,40.0,252,252.0,Z012,Z5,,,1,,3000,3000.0,5300412821.0,0.0,1,999.0,0,ST,1
1693,60010228,2000,,0,,,,F,40.0,252,252.0,Z012,Z5,,,1,,3000,3000.0,5300412832.0,0.0,1,999.0,0,ST,1
1694,60010253,2000,,0,,,,F,40.0,252,252.0,Z012,Z5,,,1,,3000,3000.0,5300412833.0,0.0,1,999.0,0,ST,1
1695,60010485,2000,,0,,,,F,40.0,252,252.0,Z012,Z5,,,1,,3000,3000.0,5300363292.0,0.0,1,999.0,0,ST,1
1696,60012463,2000,,0,,,,F,40.0,252,252.0,Z012,Z5,,,1,,3000,3000.0,5300412840.0,0.0,1,999.0,0,ST,1
1697,60013355,2000,,0,,,,F,40.0,252,252.0,Z012,Z5,,,1,,3000,3000.0,5300412869.0,0.0,1,999.0,0,ST,1
1698,60013390,2000,,0,,,,F,40.0,252,252.0,Z012,Z5,,,1,,3000,3000.0,5300412872.0,0.0,1,999.0,0,ST,1
1699,60017536,2000,,0,,,,F,40.0,252,252.0,Z012,Z5,,,1,,3000,3000.0,5300412896.0,0.0,1,999.0,0,ST,1
1700,60018555,2000,,0,,,,F,40.0,252,252.0,Z012,Z5,,,1,,3000,3000.0,5300412906.0,0.0,1,999.0,0,ST,1
1701,60019821,2000,,0,,,,F,40.0,252,252.0,Z012,Z5,,,1,,3000,3000.0,5300412936.0,0.0,1,999.0,0,ST,1
1702,60019822,2000,,0,,,,F,40.0,252,252.0,Z012,Z5,,,1,,3000,3000.0,5300412938.0,0.0,1,999.0,0,ST,1
1703,60019823,2000,,0,,,,F,40.0,252,252.0,Z012,Z5,,,1,,3000,3000.0,5300412939.0,0.0,1,999.0,0,ST,1
1704,60019855,2000,,0,,,,F,40.0,252,252.0,Z012,Z5,,,1,,3000,3000.0,5300412940.0,0.0,1,999.0,0,ST,1
1705,31005001,2000,,0,,,,F,40.0,996,998.0,Z012,EX,,,1,,3000,3000.0,5300270018.0,0.0,1,999.0,42,ST,1
1706,31243000,2000,,0,,,,F,40.0,996,998.0,Z012,Z4,,,1,,3000,3000.0,5300272032.0,0.0,1,999.0,550100000,ST,1
1707,31245400,2000,,0,,,,F,40.0,996,998.0,Z012,Z4,,,1,,3000,3000.0,5300272058.0,0.0,1,999.0,550100000,ST,1
1708,31261400,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300272151.0,0.0,1,999.0,550100000,ST,1
1709,31262200,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300272173.0,0.0,1,999.0,550100000,ST,1
1710,31263000,2000,,0,,,,F,40.0,996,998.0,Z012,Z4,,,1,,3000,3000.0,5300272181.0,0.0,1,999.0,550100000,ST,1
1711,31272100,2000,,0,,,,F,40.0,996,998.0,Z012,Z4,,,1,,3000,3000.0,5300272476.0,0.0,1,999.0,550100000,ST,1
1712,32307500,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300273362.0,0.0,1,999.0,550100000,ST,1
1713,33011900,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300273460.0,0.0,1,999.0,550100000,ST,1
1714,34361800,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300412656.0,0.0,1,999.0,550100000,ST,1
1715,34466400,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300412685.0,0.0,1,999.0,550100000,ST,1
1716,34931700,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300412705.0,0.0,1,999.0,550100000,ST,1
1717,34942700,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300412736.0,0.0,1,999.0,550100000,ST,1
1718,24919210,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300255579.0,0.0,1,999.0,0,ST,1
1719,24919610,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300255592.0,0.0,1,999.0,0,ST,1
1720,24941200,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300256234.0,0.0,1,999.0,0,ST,1
1721,24943800,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300256371.0,0.0,1,999.0,0,ST,1
1722,24947540,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300256441.0,0.0,1,999.0,0,ST,1
1723,24947570,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300256444.0,0.0,1,999.0,0,ST,1
1724,27037400,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300261004.0,0.0,1,999.0,550100000,ST,1
1725,28062600,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300261856.0,0.0,1,999.0,550100000,ST,1
1726,28076400,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300262233.0,0.0,1,999.0,550100000,ST,1
1727,28085200,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300262310.0,0.0,1,999.0,550100000,ST,1
1728,28092000,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300262392.0,0.0,1,999.0,550100000,ST,1
1729,28131700,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300262794.0,0.0,1,999.0,550100000,ST,1
1730,28182200,2000,,0,,,,F,40.0,996,998.0,Z012,EX,,,1,,3000,3000.0,5300263482.0,0.0,1,999.0,550100000,ST,1
1731,28187700,2000,,0,,,,F,40.0,996,998.0,Z012,EX,,,1,,3000,3000.0,5300263638.0,0.0,1,999.0,550100000,ST,1
1732,28189700,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300263686.0,0.0,1,999.0,550100000,ST,1
1733,28194900,2000,,0,,,,F,40.0,996,998.0,Z012,EX,,,1,,3000,3000.0,5300263794.0,0.0,1,999.0,550100000,ST,1
1734,28199400,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300263854.0,0.0,1,999.0,550100000,ST,1
1735,28204300,2000,,0,,,,F,40.0,996,998.0,Z012,EX,,,1,,3000,3000.0,5300264007.0,0.0,1,999.0,550100000,ST,1
1736,28208100,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300264072.0,0.0,1,999.0,550100000,ST,1
1737,28283400,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300265094.0,0.0,1,999.0,550100000,ST,1
1738,24110100,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300242419.0,0.0,1,999.0,550100000,ST,1
1739,24110110,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300242421.0,0.0,1,999.0,550100000,ST,1
1740,24110200,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300242422.0,0.0,1,999.0,550100000,ST,1
1741,24112800,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300242489.0,0.0,1,999.0,550100000,ST,1
1742,24112810,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300242490.0,0.0,1,999.0,550100000,ST,1
1743,24143300,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300242822.0,0.0,1,999.0,550100000,ST,1
1744,24143310,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300242824.0,0.0,1,999.0,550100000,ST,1
1745,24143500,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300242826.0,0.0,1,999.0,550100000,ST,1
1746,24143510,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300242827.0,0.0,1,999.0,550100000,ST,1
1747,24143700,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300242829.0,0.0,1,999.0,550100000,ST,1
1748,24143710,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300242830.0,0.0,1,999.0,550100000,ST,1
1749,24144500,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300242842.0,0.0,1,999.0,550100000,ST,1
1750,24291600,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300244317.0,0.0,1,999.0,550100000,ST,1
1751,24345000,2000,,0,,,,F,40.0,996,998.0,Z012,Z4,,,1,,3000,3000.0,5300244942.0,0.0,1,999.0,550100000,ST,1
1752,24345001,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300244943.0,0.0,1,999.0,550100000,ST,1
1753,24345002,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300244944.0,0.0,1,999.0,0,ST,1
1754,24345501,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300244985.0,0.0,1,999.0,550100000,ST,1
1755,24345601,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300244987.0,0.0,1,999.0,550100000,ST,1
1756,24365000,2000,,0,,,,F,40.0,996,998.0,Z012,EX,,,1,,3000,3000.0,5300245562.0,0.0,1,999.0,550100000,ST,1
1757,24365001,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300245563.0,0.0,1,999.0,550100000,ST,1
1758,24365002,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300245564.0,0.0,1,999.0,0,ST,1
1759,24365501,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300245576.0,0.0,1,999.0,550100000,ST,1
1760,24365601,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300245578.0,0.0,1,999.0,550100000,ST,1
1761,24366000,2000,,0,,,,F,40.0,996,998.0,Z012,EX,,,1,,3000,3000.0,5300245579.0,0.0,1,999.0,550100000,ST,1
1762,24375001,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300245809.0,0.0,1,999.0,550100000,ST,1
1763,24375701,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300245825.0,0.0,1,999.0,550100000,ST,1
1764,24375801,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300245827.0,0.0,1,999.0,550100000,ST,1
1765,24385000,2000,,0,,,,F,40.0,996,998.0,Z012,Z4,,,1,,3000,3000.0,5300246014.0,0.0,1,999.0,550100000,ST,1
1766,24385001,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300246015.0,0.0,1,999.0,550100000,ST,1
1767,24385501,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300246022.0,0.0,1,999.0,550100000,ST,1
1768,24385601,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300246024.0,0.0,1,999.0,550100000,ST,1
1769,24386000,2000,,0,,,,F,40.0,996,998.0,Z012,EX,,,1,,3000,3000.0,5300246027.0,0.0,1,999.0,550100000,ST,1
1770,24425001,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300246785.0,0.0,1,999.0,550100000,ST,1
1771,24425002,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300246786.0,0.0,1,999.0,0,ST,1
1772,24425501,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300246794.0,0.0,1,999.0,550100000,ST,1
1773,24425601,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300246796.0,0.0,1,999.0,550100000,ST,1
1774,24445001,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300247040.0,0.0,1,999.0,550100000,ST,1
1775,24445002,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300247041.0,0.0,1,999.0,0,ST,1
1776,24446701,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300247087.0,0.0,1,999.0,550100000,ST,1
1777,24446801,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300247089.0,0.0,1,999.0,550100000,ST,1
1778,24473600,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300247635.0,0.0,1,999.0,550100000,ST,1
1779,24473701,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300247637.0,0.0,1,999.0,550100000,ST,1
1780,24473801,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300247639.0,0.0,1,999.0,550100000,ST,1
1781,24544900,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300248101.0,0.0,1,999.0,550100000,ST,1
1782,24551600,2000,,0,,,,F,40.0,996,998.0,Z012,Z4,,,1,,3000,3000.0,5300248361.0,0.0,1,999.0,550100000,ST,1
1783,24569500,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300248821.0,0.0,1,999.0,550100000,ST,1
1784,24569501,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300248822.0,0.0,1,999.0,550100000,ST,1
1785,24628700,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300250411.0,0.0,1,999.0,550100000,ST,1
1786,24737510,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300253084.0,0.0,1,999.0,550100000,ST,1
1787,24737700,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300253175.0,0.0,1,999.0,550100000,ST,1
1788,24737710,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300253183.0,0.0,1,999.0,0,ST,1
1789,24737730,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300253188.0,0.0,1,999.0,0,ST,1
1790,21260800,2000,,0,,,,F,40.0,252,252.0,Z012,EX,,,1,,3000,3000.0,5300226547.0,0.0,1,999.0,550100000,ST,1
1791,21271902,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300227016.0,0.0,1,999.0,550100000,ST,1
1792,21272400,2000,,0,,,,F,40.0,252,252.0,Z012,Z4,,,1,,3000,3000.0,5300227049.0,0.0,1,999.0,550100000,ST,1
