,Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,Anomaly_Score,Predicted_Label
3522,34548808,2000,,0,0,0,0,F,72.0,204,204.0,Z012,Z1,0,0,100,,3000,3000.0,5300281428.0,0.0,1,999,10102000,ST,0.51,0
3523,00110953,700537,,0,0,0,0,F,,203,203.0,Z010,Y5,30,7318,1,E13,2000,,5300076345.0,0.0,1,56,070200000,ST,0.2016666666666667,1
3524,60085243,2100,,0,0,0,0,F,41.0,215,215.0,Z012,Z1,0,0,1,,3000,3000.0,5300541632.0,0.0,1,3,080300000,ST,0.2132805427938091,1
3525,31101300UB,700119,,0,0,0,0,F,,228,228.0,Z001,Y2,0,0,1,E15,2000,,5300061309.0,0.0,1,42,10402000,ST,0.4431415382862749,1
3526,00340475UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z7,0,0,1,,3000,3000.0,5300209840.0,0.0,1,28,10103000,ST,0.88,0
3527,00422964,2000,,0,0,0,0,F,72.0,204,204.0,Z012,Z1,0,0,1,,3000,3000.0,5300383083.0,0.0,1,70,10103000,ST,0.985,0
3528,34942796,2000,,0,0,0,0,F,40.0,252,252.0,Z012,Z4,0,0,1,,3000,3000.0,5300412759.0,0.0,1,999,550100000,ST,0.0,1
3529,24775733UB,700000,,0,0,0,0,F,,223,223.0,Z001,V3,0,0,100,E19,2100,,5300167529.0,0.0,1,35,10102000,ST,0.961,0
3530,00346572,703264,,0,0,0,0,F,,206,206.0,Z001,X1,0,0,1,,2100,,5300132868.0,0.0,1,140,080900000,ST,0.35,1
3531,23051200,706971,,0,0,0,0,F,,203,203.0,Z001,Y4,18280,13710,100,E13,2100,,5300095751.0,0.0,1,42,050500000,ST,0.1275,1
3532,00347615,2000,,0,0,0,0,F,40.0,215,215.0,Z001,Y4,0,0,100,E11,2100,3000.0,5300211654.0,0.0,1,3,80100000,ST,0.3837629870129871,1
3533,04007814,703350,,0,0,0,0,F,,703,703.0,Z001,Z1,0,0,100,,2000,,5300171554.0,0.0,1,28,071000000,ST,0.3663333333333333,1
3534,LK-25495700,2000,,0,0,0,0,F,40.0,989,989.0,Z012,Z1,0,0,1,,3000,3000.0,5300317338.0,0.0,1,999,10102000,ST,0.0,1
3535,24560102,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300248602.0,0.0,1,42,10103000,ST,0.4431415382862749,1
3536,21278200,2000,,0,0,0,0,F,40.0,224,224.0,Z012,EX,20,1187,1,,3000,3000.0,5300227260.0,0.0,1,42,010401000,ST,0.6591045066045066,0
3537,28242600,2100,,0,0,0,0,F,41.0,224,224.0,Z012,EX,0,0,1,,3000,3000.0,5300405616.0,0.0,1,42,10402000,ST,0.4431415382862749,1
3538,36035732,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,100,,2100,,5300121967.0,0.0,1,28,010102000,ST,0.3663333333333333,1
3539,00380997,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Y2,240,1296,100,E11,3000,3000.0,5300213982.0,0.0,1,14,120000000,ST,0.3234642857142857,1
3540,95080288,2000,,0,0,0,0,F,40.0,252,252.0,Z012,EX,0,0,1,,3000,3000.0,5300301719.0,0.0,1,10,550100000,ST,0.0269156010230179,1
3541,60034351,702225,,0,0,0,0,F,,213,213.0,Z008,Z2,0,0,1,,2100,,5300387691.0,0.0,1,56,10401000,ST,0.1754642857142856,1
3542,60049925,715646,,0,0,0,0,F,,228,228.0,Z010,Y2,0,0,100,E11,3000,,5300520960.0,0.0,1,28,10102000,ST,0.3663333333333333,1
3543,25455600,1900,,0,0,0,0,F,,272,272.0,Z012,Y4,50,47879,1,E11,3000,,5300078668.0,0.0,1,56,550100000,ST,0.42,1
3544,35020199,1900,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,1,E11,2000,,5300082205.0,0.0,1,5,010102000,ST,0.218938967702234,1
3545,00330045,700535,,0,0,0,0,F,,233,233.0,Z011,Z7,0,0,1,,2100,,5300170033.0,0.0,1,42,110400000,ST,0.4431415382862749,1
3546,34855229,2100,,0,0,0,0,F,41.0,228,228.0,Z011,Z5,0,0,100,,2000,3000.0,5300199748.0,0.0,1,3,010301000,ST,0.3837629870129871,1
3547,34483000UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z4,0,0,1,,3000,3000.0,5300280613.0,0.0,1,42,10401000,ST,0.4431415382862749,1
3548,00310543,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,0,0,100,,3000,3000.0,5300208258.0,0.0,1,21,110100000,ST,0.3557619047619048,1
3549,60038852,708008,,0,0,0,0,F,,703,703.0,Z008,Y2,80,954,100,E11,2000,,5300418738.0,0.0,1,14,120000000,ST,0.5034642857142857,0
3550,25495300,2000,,0,0,0,0,F,40.0,989,989.0,Z012,Z1,0,0,1,,3000,3000.0,5300259566.0,0.0,1,999,010402000,ST,0.0,1
3551,95174197UB,2000,,0,0,0,0,F,40.0,989,989.0,Z012,Z1,0,0,1,,3000,3000.0,5300310668.0,0.0,1,999,60100000,ST,0.0,1
3552,33325303,701256,,0,0,0,0,F,,272,272.0,Z012,Y4,70,6899,1,E13,3000,,5300121644.0,0.0,1,21,100201000,ST,0.41,1
3553,34533400UB,700119,,0,0,0,0,F,,228,228.0,Z001,Y2,0,0,1,E15,2100,,5300179343.0,0.0,1,42,10401000,ST,0.4431415382862749,1
3554,00270403,2000,,0,0,0,0,F,40.0,206,206.0,Z012,Z1,0,0,1,,3000,3000.0,5300206103.0,0.0,1,21,130600000,ST,0.05,1
3555,23034904UB,702225,,0,0,0,0,F,,221,221.0,Z001,Z0,0,0,1,,2100,,5300165436.0,0.0,1,42,10102000,ST,0.4431415382862749,1
