Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,Anomaly_Score
00393996,707657,,0,0,0,0,F,,206,206.0,Z001,Z7,0,0,100,,2000,,5300162270.0,0.0,1,30,530300000,ST,0.36633333333333334
00394236,701056,,0,0,0,0,F,,206,206.0,Z011,Y4,0,0,1,E12,2000,,5300184026.0,0.0,1,28,530300000,ST,0.88
04001616,707779,,0,0,0,0,F,,206,206.0,Z001,Z2,0,0,1,,2000,,5300124474.0,0.0,1,42,131400000,ST,0.4431415382862749
60088695,715646,,0,0,0,0,F,,228,228.0,Z010,Y3,0,0,1,E13,2100,,5300524741.0,0.0,1,28,10102000,ST,0.88
34010304,700670,,0,0,0,0,F,,223,223.0,Z001,Z1,0,0,1,,2100,,5300043520.0,0.0,1,28,010103000,ST,0.88
24248102,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,100,,3000,3000.0,5300243918.0,0.0,1,999,10502000,ST,0.51
60017613,702590,,0,0,0,0,F,,203,203.0,Z008,Y6,0,0,100,E11,2100,,5300375549.0,0.0,1,14,520100000,ST,0.6729007936507937
82018667,2000,,0,0,0,0,F,40.0,233,233.0,Z012,Y9,0,0,100,E11,3000,3000.0,5300138065.0,0.0,1,42,60100000,ST,0.8318333333333335
00311463UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z6,0,0,1,,3000,3000.0,5300208938.0,0.0,1,168,10102000,ST,0.78
60109507,700535,5500007184.0,10,14,14,77,F,,733,733.0,Z011,Z1,40,91502,1,,2000,,5300526248.0,0.0,1,999,0,ST,0.335
01565413,2000,,0,0,0,0,F,40.0,218,218.0,Z012,Z1,690,2887,100,,3000,3000.0,5300223726.0,0.0,1,105,100202000,ST,0.57
00347444,708038,5500006688.0,10,14,14,84,F,,715,715.0,Z001,Y6,1380,299679,100,E11,2000,,5300165508.0,0.0,1,84,80600000,ST,0.35
95153596,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,100,,3000,3000.0,5300307633.0,0.0,1,999,010102000,ST,0.51
23063001UB,2000,,0,0,0,0,F,40.0,228,228.0,Z012,Z1,0,0,1,,3000,3000.0,5300230143.0,0.0,1,42,10303000,ST,0.4431415382862749
60049937,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300416787.0,0.0,1,29,010102000,ST,0.36633333333333334
00200265,701599,,0,0,0,0,F,,215,215.0,Z001,Y6,220,5581,100,E13,2100,,5300132915.0,0.0,1,14,080600000,ST,0.14
95196005,700808,,0,0,0,0,F,,996,996.0,Z001,Z1,0,0,1,,2000,,5300179724.0,0.0,1,56,080300000,ST,0.17546428571428568
00345302,2100,,0,0,0,0,F,41.0,215,215.0,Z011,Z4,0,0,1,,2000,2000.0,5300197010.0,0.0,2,3,080900000,ST,0.06853761841985358
24468104,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300247449.0,0.0,1,999,10103000,ST,0.0
95120603UB,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,100,,2000,,5300075640.0,0.0,1,28,10102000,ST,0.36633333333333334
00270312,2000,,0,0,0,0,F,40.0,206,206.0,Z012,Z7,170,685,100,,3000,3000.0,5300206051.0,0.0,1,14,090300000,ST,0.33346428571428566
00270891,702584,,0,0,0,0,F,,998,998.0,Z001,Y9,0,0,1,E13,2100,,5300125722.0,0.0,1,56,071000000,ST,0.17546428571428568
60100168,700813,,0,0,0,0,F,,232,232.0,Z001,Z1,0,0,1,,2000,,5300551337.0,0.0,1,999,110400000,ST,0.0
04007041,706899,,0,0,0,0,F,,998,998.0,Z001,Z1,0,0,1,,2100,,5300156344.0,0.0,1,28,070000000,ST,0.88
00346699,2000,,0,0,0,0,F,40.0,215,215.0,Z012,Y2,160,8772,1,E11,3000,2100.0,5300211155.0,0.0,1,84,080100000,ST,0.37
30980014,700222,,0,0,0,0,F,,208,208.0,Z011,Y3,0,0,100,E11,2000,,5300120747.0,0.0,1,14,070400000,ST,0.6729007936507937
24774700UB,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,3000,,5300165586.0,0.0,1,3,10403000,ST,0.21328054279380915
24208502,703355,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2100,,5300065367.0,0.0,1,84,131500000,ST,0.0
37230902,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300293745.0,0.0,1,42,010303000,ST,0.4431415382862749
00470079,703939,,0,0,0,0,F,,206,206.0,Z001,Z7,0,0,1,,2000,,5300084333.0,0.0,1,30,590200000,ST,0.8859999999999999
80110204,702590,,0,0,0,0,F,,203,203.0,Z008,Y6,0,0,1,E11,2100,,5300051099.0,0.0,1,21,520100000,ST,0.05
23655700UB,700119,,0,0,0,0,F,,228,228.0,Z001,Y2,0,0,1,E15,2000,,5300356840.0,3.0,1,42,10402000,ST,0.4431415382862749
35152901UB,2000,,0,0,0,0,F,40.0,202,202.0,Z012,Z6,0,0,1,,3000,3000.0,5300287807.0,0.0,1,42,10103000,ST,0.4431415382862749
00370332,702275,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,100,,2100,,5300003131.0,0.0,1,14,140700000,ST,0.6729007936507937
60083751,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,2000,,5300465591.0,0.0,1,3,10403000,ST,0.21328054279380915
04001616,707779,,0,0,0,0,F,,279,279.0,Z001,Y4,30,5773,1,E13,3000,,5300124474.0,0.0,1,28,131400000,ST,0.35
28223302,700151,,0,0,0,0,F,,233,233.0,Z011,Y4,250,10442,100,E15,2100,,5300353036.0,0.0,1,42,060200000,ST,0.13
60052667,700230,,0,0,0,0,F,,216,216.0,Z001,Y2,20,179,100,E14,2000,,5300419664.0,0.0,1,42,100202000,ST,0.5905
04004069,706816,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2100,,5300185708.0,0.0,1,14,130600000,ST,0.015739130434782606
28235901,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300264573.0,0.0,1,999,010102000,ST,0.51
60029639,701806,,0,0,0,0,F,,208,208.0,Z011,V4,390,7986,100,E98,3000,,5300423277.0,0.0,2,21,080600000,ST,0.07
80270107,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,0,0,100,,3000,3000.0,5300294672.0,0.0,1,21,520100000,ST,0.3557619047619048
31094200,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300271133.0,0.0,1,42,010402000,ST,0.4431415382862749
34761902,1000,,0,0,0,0,F,,991,991.0,Z002,Y3,0,0,1,E12,2000,,5300375030.0,0.0,1,28,060100000,ST,0.88
96143364,701318,,0,0,0,0,F,,202,202.0,Z001,Y2,0,0,100,E13,2100,,5300122495.0,0.0,1,28,010103000,ST,0.36633333333333334
95100112,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300302742.0,0.0,1,42,130401000,ST,0.4431415382862749
95130401,708105,,0,0,0,0,F,,279,279.0,Z001,Z7,50,2974,1,,3000,,5300135464.0,0.0,1,28,550100000,ST,0.56
00370839,706808,,0,0,0,0,F,,707,707.0,Z001,Z2,0,0,100,,2100,,5300108394.0,0.0,1,14,140700000,ST,0.6729007936507937
60007233,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300533631.0,0.0,1,42,10402000,ST,0.4431415382862749
04007143,701348,,0,0,0,0,F,,998,998.0,Z001,Z1,0,0,100,,2100,,5300157877.0,0.0,1,90,070100000,ST,0.79
60039987,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300459467.0,0.0,1,42,040100000,ST,0.4431415382862749
60082030,708038,5500006772.0,10,14,14,84,F,,715,715.0,Z001,Y6,1460,143856,100,E11,2100,,5300467480.0,0.0,1,84,80100000,ST,0.34
00391001,701251,,0,0,0,0,F,,206,206.0,Z002,Z7,0,0,1,,2000,,5300059437.0,0.0,1,20,530300000,ST,0.05
28154500,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300198863.0,0.0,1,42,10401000,ST,0.4431415382862749
24543800,2000,,0,0,0,0,F,40.0,224,224.0,Z012,EX,0,0,1,,3000,3000.0,5300248084.0,0.0,1,42,10402000,ST,0.4431415382862749
23464602,703558,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2000,,5300028944.0,0.0,40,84,060100000,ST,0.77
60084430,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300469451.0,0.0,1,10,010102000,ST,0.0269156010230179
36058500,1900,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2000,,5300165399.0,0.0,1,5,010401000,ST,0.21893896770223406
00290463,702465,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2000,,5300165853.0,0.0,1,70,131100000,ST,0.985
34947801UB,2100,,0,0,0,0,F,41.0,228,228.0,Z011,Z5,0,0,100,,2000,3000.0,5300199809.0,0.0,2,28,010301000,ST,0.28633333333333333
25021259,2000,,0,0,0,0,F,40.0,989,989.0,Z012,Z1,0,0,100,,3000,3000.0,5300257584.0,0.0,1,999,10102000,ST,0.51
23470705,700151,,0,0,0,0,F,,233,233.0,Z011,Y4,1430,25366,1,E13,2000,,5300030066.0,0.0,1,42,060200000,ST,0.5575
60016588,1900,,0,0,0,0,F,,272,272.0,Z012,Z1,50,113,100,,3000,,5300367034.0,0.0,1,28,090300000,ST,0.32799999999999996
00470092,703939,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,3000,,5300152398.0,0.0,1,30,590200000,ST,0.8859999999999999
00170216,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Y3,1480,49528,100,E13,3000,2100.0,5300178932.0,0.0,1,112,140700000,ST,0.544
00346456,702686,,0,0,0,0,F,40.0,215,215.0,Z003,Y6,0,0,1,E13,2100,,5300125865.0,0.0,1,84,080100000,ST,0.0
60017797,704276,,0,0,0,0,F,,228,228.0,Z001,Y2,0,0,1,E14,2000,,5300368615.0,0.0,1,42,10401000,ST,0.4431415382862749
04004989,702779,,0,0,0,0,F,,206,206.0,Z001,Z7,0,0,1,,2100,,5300110832.0,0.0,1,21,080100000,ST,0.05
60107287,712246,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2000,,5300524361.0,0.0,1,60,520300000,ST,0.610361586126292
34560700UB,2000,,0,0,0,0,F,40.0,228,228.0,Z012,Y4,0,0,1,E13,3000,3000.0,5300281541.0,0.0,1,42,10401000,ST,0.4431415382862749
24403202,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,1,,3000,3000.0,5300246276.0,0.0,1,999,010103000,ST,0.0
29242500,701318,,0,0,0,0,F,30.0,202,202.0,Z001,Z2,0,0,1,,2000,,5300068135.0,3.0,1,42,010403000,ST,0.4431415382862749
60093123,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300500097.0,0.0,1,10,010100000,ST,0.0269156010230179
60095768,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300500192.0,0.0,1,10,00,ST,0.7529007936507937
34383500UB,2000,,0,0,0,0,F,40.0,213,213.0,Z012,EX,0,0,1,,3000,3000.0,5300365562.0,0.0,1,42,10402000,ST,0.4431415382862749
01188100UB,700000,,0,0,0,0,F,,723,723.0,Z001,X3,0,0,1,E20,2000,,5300138829.0,0.0,1,56,10401000,ST,0.17546428571428568
04002638,704141,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2000,,5300106688.0,0.0,1,14,131400000,ST,0.015739130434782606
00390183,707605,,0,0,0,0,F,,215,215.0,Z001,V4,70,2030,1,E98,2100,,5300503689.0,0.0,1,35,580600000,ST,0.7511538461538462
60041182,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300420580.0,0.0,1,28,010102000,ST,0.36633333333333334
04003072,708174,,0,0,0,0,F,,272,272.0,Z012,Z7,0,0,100,,3000,,5300135598.0,0.0,1,21,140300000,ST,0.3557619047619048
00385553,706869,,0,0,0,0,F,,703,703.0,Z001,Z1,0,0,1,,2000,,5300103604.0,0.0,1,21,130000000,ST,0.05
34858301UB,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,1,,2000,,5300162283.0,0.0,1,35,10102000,ST,0.38186596736596734
82015643,700049,,0,0,0,0,F,,998,998.0,Z001,Z1,0,0,100,,2100,,5300176290.0,0.0,1,42,110000000,ST,0.8318333333333335
30098500,1900,,0,0,0,0,F,,272,272.0,Z012,Y4,50,183178,1,E11,3000,,5300144841.0,0.0,1,68,070200000,ST,0.52
23253003,2100,,0,0,0,0,F,41.0,221,221.0,Z012,Z6,80,1463,100,,3000,2000.0,5300197458.0,0.0,1,28,010102000,ST,0.33799999999999997
00260104,700222,,0,0,0,0,F,,208,208.0,Z011,Y3,0,0,100,E11,2000,,5300011587.0,0.0,1,35,090300000,ST,0.961
60068314,708008,,0,0,0,0,F,,206,206.0,Z012,Z7,0,0,100,,3000,,5300462830.0,0.0,1,30,520200000,ST,0.36633333333333334
34781602UB,704926,,0,0,0,0,F,,723,723.0,Z001,Z2,0,0,100,,2000,,5300376203.0,0.0,1,28,10102000,ST,0.36633333333333334
04002278,707779,,0,0,0,0,F,,279,279.0,Z001,Y4,90,2567,100,E13,3000,,5300124393.0,0.0,1,42,140700000,ST,0.365
00140041,2000,,0,0,0,0,F,40.0,208,208.0,Z008,Z2,50,492,100,,3000,3000.0,5300203365.0,0.0,1,30,140400000,ST,0.318
30020433,1900,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,1,E11,2000,,5300082167.0,0.0,1,5,010102000,ST,0.21893896770223406
34367802,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300278993.0,0.0,1,999,10102000,ST,0.51
34073100,2000,,0,0,0,0,F,40.0,252,252.0,Z012,Z4,0,0,1,,3000,3000.0,5300412651.0,0.0,1,999,550100000,ST,0.0
00290187,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,0,0,1,,3000,3000.0,5300207068.0,0.0,1,70,90100000,ST,0.985
60012667,2100,,0,0,0,0,F,41.0,232,232.0,Z012,Z1,0,0,100,,3000,3000.0,5300386513.0,0.0,1,28,10102000,ST,0.36633333333333334
00346977,2000,,0,0,0,0,F,40.0,206,206.0,Z012,Z1,10,5198,1,,3000,3000.0,5300211330.0,0.0,1,49,080300000,ST,0.28833333333333333
95195526,700230,,0,0,0,0,F,,215,215.0,Z001,Y4,0,0,100,E14,2100,,5300366508.0,0.0,1,35,100202000,ST,0.961
00311542,707145,,0,0,0,0,F,,233,233.0,Z008,Y2,70,27755,1,E13,3000,,5300469335.0,0.0,1,14,110100000,ST,0.66
00345091,711970,,0,0,0,0,F,,215,215.0,Z001,Y4,0,0,1,E13,2000,,5300194088.0,0.0,1,84,080300000,ST,0.0
82011475,2000,,0,0,0,0,F,40.0,228,228.0,Z001,Z6,0,0,100,,3000,3000.0,5300123891.0,0.0,1,56,10102000,ST,0.924
24420700,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,170,55523,100,,2000,,5300120277.0,0.0,1,42,010401000,ST,0.23
60101535,709734,,0,0,0,0,F,,215,215.0,Z001,Z1,0,0,1,,2000,,5300503135.0,0.0,1,84,080300000,ST,0.0
27033014UB,715646,,0,0,0,0,F,,228,228.0,Z010,Y3,0,0,100,E13,2100,,5300507619.0,0.0,1,28,10102000,ST,0.36633333333333334
LK-30107000,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,1,,3000,3000.0,5300317476.0,0.0,1,999,10102000,ST,0.0
30020569,1900,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,1,E11,2000,,5300085075.0,0.0,1,5,010102000,ST,0.21893896770223406
60017149,702225,,0,0,0,0,F,,213,213.0,Z008,Z3,0,0,1,,2100,,5300368415.0,0.0,1,56,10401000,ST,0.17546428571428568
30020645,700151,,0,0,0,0,F,40.0,233,233.0,Z011,Y4,0,0,1000,E15,2100,,5300191359.0,0.0,1,3,060100000,ST,0.20133838383838382
31122014,700151,,0,0,0,0,F,,233,233.0,Z011,Y4,970,27976,100,E13,2000,,5300068398.0,0.0,1,42,060100000,ST,0.21
00393805,701948,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,1,E12,2000,,5300095643.0,0.0,1,30,530104000,L,0.8859999999999999
24223219,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,1,,3000,3000.0,5300243559.0,0.0,1,999,10103000,ST,0.0
34747602UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z7,0,0,1,,3000,3000.0,5300283931.0,0.0,1,42,10102000,ST,0.4431415382862749
28145204UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z4,0,0,1,,3000,3000.0,5300263112.0,0.0,1,35,10103000,ST,0.38186596736596734
00346726,708038,5500007227.0,10,14,14,84,F,,715,715.0,Z001,Y6,470,392743,1,E11,2000,,5300142324.0,0.0,1,84,80100000,ST,0.6598333333333334
04007623,703350,,0,0,0,0,F,,703,703.0,Z001,Z1,0,0,1,,2000,,5300167578.0,0.0,1,30,071000000,ST,0.8859999999999999
04001597,714785,,0,0,0,0,F,,206,206.0,Z001,Z2,0,0,100,,2000,,,,1,14,131400000,ST,0.6729007936507937
04008232,705025,,0,0,0,0,F,,998,998.0,Z001,Z1,0,0,100,,2100,,5300179034.0,0.0,1,42,070000000,ST,0.8318333333333335
00345373,2100,,0,0,0,0,F,41.0,215,215.0,Z012,Z5,10,61036,1,,3000,2000.0,5300197012.0,0.0,1,70,080300000,ST,0.35
30113200,1900,,0,0,0,0,F,,272,272.0,Z012,Z1,0,0,1,,3000,,5300152265.0,0.0,1,999,010402000,ST,0.0
60028856,700151,,0,0,0,0,F,,233,233.0,Z001,Y2,360,69935,100,E13,2000,,5300385599.0,0.0,1,42,010401000,ST,0.25
60043688,715646,,0,0,0,0,F,,228,228.0,Z010,Y2,0,0,1,E11,2000,,5300496915.0,0.0,1,28,10102000,ST,0.88
04001604,707144,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,100,E11,2000,,5300164513.0,0.0,1,49,130000000,ST,0.9423333333333334
00345156,2000,,0,0,0,0,F,40.0,215,215.0,Z012,Y3,0,0,1,E13,3000,3000.0,5300210649.0,0.0,1,84,80100000,ST,0.0
23081102,708868,,0,0,0,0,F,,215,215.0,Z001,Y4,140,2107,100,E13,2000,,5300151939.0,0.0,1,56,100400000,ST,0.31
24122100UB,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z4,0,0,1,,3000,3000.0,5300242692.0,0.0,1,42,10401000,ST,0.4431415382862749
34252800,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z4,20,6762,1,,3000,3000.0,5300405678.0,0.0,1,42,010401000,ST,0.24597222222222226
82018669UB,700000,,0,0,0,0,F,,723,723.0,Z001,V3,0,0,100,E19,2100,,5300125661.0,0.0,1,28,10102000,ST,0.36633333333333334
60046682,702686,,0,0,0,0,F,40.0,215,215.0,Z003,Y6,0,0,1,E13,2100,,5300409683.0,0.0,1,84,080100000,ST,0.0
00346116,706822,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,100,,2100,,5300108076.0,0.0,1,14,080200000,ST,0.6729007936507937
27038800UB,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z3,0,0,1,,3000,3000.0,5300261073.0,0.0,1,56,10402000,ST,0.17546428571428568
24302311,711636,,0,0,0,0,F,,211,211.0,Z001,Y2,40,51492,1,E14,3000,,5300186739.0,0.0,1,28,010102000,ST,0.58
00280094,701584,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2100,,5300013218.0,0.0,1,56,070100000,ST,0.17546428571428568
25020037,1900,,0,0,0,0,F,,219,219.0,Z001,Z1,0,0,1,,2100,,5300085045.0,0.0,1,5,550100000,ST,0.21893896770223406
28154400,2000,,0,0,0,0,F,40.0,224,224.0,Z012,EX,0,0,1,,3000,3000.0,5300263295.0,0.0,1,42,10401000,ST,0.4431415382862749
04003816,713050,,0,0,0,0,F,,703,703.0,Z001,Z7,0,0,1,,2000,,5300373053.0,0.0,1,28,090300000,ST,0.88
28242501,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300264823.0,0.0,1,999,10102000,ST,0.51
00270266,701348,,0,0,0,0,F,,206,206.0,Z002,Z2,0,0,1,,2000,,5300008142.0,0.0,1,14,131400000,ST,0.015739130434782606
80652404,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Y9,0,0,100,E11,3000,3000.0,5300296054.0,0.0,1,14,520100000,ST,0.6729007936507937
34547800UB,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,3000,,5300095737.0,0.0,1,3,10401000,ST,0.21328054279380915
00360936,701806,,0,0,0,0,F,,208,208.0,Z011,V4,1340,21358,100,E98,3000,,5300375488.0,0.0,2,98,140100000,ST,0.5
95194054,714899,,0,0,0,0,F,,213,213.0,Z008,Y6,11960,785155,1,E14,2000,,5300442627.0,0.0,1,56,010401000,ST,0.56
95110032,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300303525.0,0.0,1,42,010102000,ST,0.4431415382862749
60026201,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300406227.0,0.0,1,42,010303000,ST,0.4431415382862749
23677401UB,715646,,0,0,0,0,F,40.0,228,228.0,Z010,Y2,0,0,1,E11,3000,,5300509260.0,0.0,1,28,10102000,ST,0.88
00330821,708181,,0,0,0,0,F,30.0,233,233.0,Z001,Y2,0,0,1,E13,2000,,5300135993.0,3.0,1,112,110400000,ST,0.36
34659100,2000,,0,0,0,0,F,40.0,223,223.0,Z012,TB,0,0,1,,3000,3000.0,5300282392.0,0.0,1,56,10403000,ST,0.17546428571428568
34449200,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300199501.0,0.0,1,35,010402000,ST,0.38186596736596734
00311153,700535,,0,0,0,0,F,,998,998.0,Z001,Z1,0,0,100,,2100,,5300083076.0,0.0,1,28,110200000,ST,0.36633333333333334
60097885,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300502522.0,0.0,1,10,060000000,ST,0.7529007936507937
00320001,700574,,0,0,0,0,F,,233,233.0,Z011,Y3,0,0,1,E13,2000,,5300006664.0,0.0,1,63,090300000,ST,0.5940385341782402
00381081,701094,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2100,,5300008675.0,0.0,1,28,130200000,ST,0.88
00347776,2000,,0,0,0,0,F,40.0,215,215.0,Z012,Y2,60,8856,1,E11,3000,3000.0,5300211754.0,0.0,1,84,080100000,ST,0.19
60054484,2000,,0,0,0,0,F,40.0,215,215.0,Z012,Z1,0,0,1,,3000,3000.0,5300421312.0,0.0,1,84,80100000,ST,0.0
23255400UB,702399,,0,0,0,0,F,,228,228.0,Z001,Y2,0,0,1,E14,2100,,5300093854.0,0.0,1,56,10402000,ST,0.17546428571428568
24206701,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300243241.0,0.0,1,42,10103000,ST,0.4431415382862749
60099199,701979,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2100,,5300523752.0,0.0,1,50,520300000,ST,0.5359007936507938
23981200UB,704276,,0,0,0,0,F,,228,228.0,Z001,Y2,0,0,1,E14,2000,,5300068298.0,0.0,1,42,10401000,ST,0.4431415382862749
60025987,715646,,0,0,0,0,F,,228,228.0,Z010,Y3,0,0,100,E11,2000,,5300505879.0,0.0,1,28,010502000,ST,0.36633333333333334
23643200UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z2,0,0,1,,3000,3000.0,5300235733.0,0.0,1,42,10401000,ST,0.4431415382862749
23875600,2000,,0,0,0,0,F,40.0,224,224.0,Z012,EX,0,0,100,,3000,3000.0,5300239270.0,0.0,1,42,010401000,ST,0.8318333333333335
24146910,702225,,0,0,0,0,F,40.0,213,213.0,Z008,Z1,0,0,1,,2100,,5300168983.0,0.0,1,56,040100000,ST,0.17546428571428568
00347651,708038,5500007260.0,10,14,14,84,F,,715,715.0,Z001,Y6,50,8272,1,E11,2000,,5300172716.0,0.0,1,84,80100000,ST,0.6333333333333333
01503228,2000,,0,0,0,0,F,40.0,202,202.0,Z012,Y4,1640,109773,100,E13,3000,2100.0,5300183555.0,0.0,1,168,040300000,ST,0.584
23791903UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300237904.0,0.0,1,999,10102000,ST,0.51
35031800,1900,,0,0,0,0,F,,219,219.0,Z001,Z1,0,0,1,,2100,,5300082136.0,0.0,1,5,010401000,ST,0.21893896770223406
04104950,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,100,E11,2100,,5300120829.0,0.0,1,35,530402000,ST,0.961
60015272,700230,5500002573.0,20,14,14,84,F,,715,715.0,Z001,Y5,19130,82607,100,E14,2000,,5300363604.0,0.0,1,14,100202000,ST,0.44833333333333336
04102131,701112,,0,0,0,0,F,,272,272.0,Z012,Z7,100,84503,1,,3000,,5300104221.0,0.0,1,5,090100000,ST,0.4536666666666667
36052109,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,100,,3000,3000.0,5300290888.0,0.0,1,999,10102000,ST,0.51
23651117,701528,5500007588.0,10,14,14,56,F,,733,733.0,Z011,Y9,230,55545,1,E14,3000,,5300195728.0,0.0,1,84,60100000,ST,0.5566666666666666
04004280,713050,,0,0,0,0,F,,279,279.0,Z001,Z7,5200,2403934,1,,3000,,5300373108.0,0.0,1,35,131400000,ST,0.78
60068003,708008,,0,0,0,0,F,,996,203.0,Z008,Y2,0,0,100,E11,2100,,5300449420.0,0.0,1,999,520200000,ST,0.51
24043001,701710,,0,0,0,0,F,,231,231.0,Z008,Y4,310,44051,1,E14,2100,,5300155361.0,0.0,1,56,100201000,ST,0.82
23288022,702681,,0,0,0,0,F,,203,203.0,Z001,Y6,250,5004,1,E11,3000,,5300024879.0,0.0,1,84,060100000,ST,0.51
00370580,701806,5500000463.0,10,4,4,60,F,,708,708.0,Z011,V5,10580,16782,100,E98,2000,,5300174173.0,0.0,2,4,140100000,ST,0.43
23015101,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,100,,3000,3000.0,5300229001.0,0.0,1,999,010102000,ST,0.51
00380462,708008,,0,0,0,0,F,,703,703.0,Z008,Y2,230,2162,100,E11,2000,,5300126763.0,0.0,1,14,120000000,ST,0.2994642857142857
60008899,715646,,0,0,0,0,F,,228,228.0,Z010,Y2,0,0,100,E13,2100,,5300503173.0,0.0,1,28,10102000,ST,0.36633333333333334
60017132,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300365901.0,0.0,1,70,0,ST,0.985
