Material number,Supplier,Contract,Contract Position,Fulfillment time,Fixed contract 1,Fixed contract 2,Procurement type,Special procurement type,Dispatcher,Buyer,Purchasing group,Purchasing lot size,Total quantity,Total value,Price unit,Calendar,Plant,Plant information record,Information record number,Information record type,Plant processing time,Material master time,Product group,Base unit,Fulfillment time_z_score,Fulfillment time_outlier,Fixed contract 1_z_score,Fixed contract 1_outlier,Fixed contract 2_z_score,Fixed contract 2_outlier,Total quantity_z_score,Total quantity_outlier,Total value_z_score,Total value_outlier,Price unit_z_score,Price unit_outlier,Plant processing time_z_score,Plant processing time_outlier,Material master time_z_score,Material master time_outlier,anomaly_label,xgb_anomaly
24723500,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300252244.0,0.0,1,42,10402000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24723600,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300252246.0,0.0,1,42,10401000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24723700,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300252249.0,0.0,1,42,10402000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24724700,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300252279.0,0.0,1,42,10401000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24725201,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300252288.0,0.0,1,42,550100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24725503,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300252293.0,0.0,1,42,10102000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
24727203,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300252314.0,0.0,1,42,10102000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24735505,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300252896.0,0.0,1,42,10300000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24736204,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300252954.0,0.0,1,42,0,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24760500,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300253524.0,0.0,1,42,10403000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24764000,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300253616.0,0.0,1,42,0,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24764200,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300253636.0,0.0,1,42,10403000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24764300,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300253643.0,0.0,1,42,10403000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24765001,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300253654.0,0.0,1,42,0,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
24767001,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300253706.0,0.0,1,42,10100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
24767002,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300253708.0,0.0,1,42,10100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
24767003,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300253710.0,0.0,1,42,0,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
24767004,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300253712.0,0.0,1,42,0,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
24767010,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300253718.0,0.0,1,42,0,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24767110,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300253725.0,0.0,1,42,0,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24767201,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300253737.0,0.0,1,42,0,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24767202,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,1,,3000,3000.0,5300253739.0,0.0,1,42,0,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
24767410,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300253749.0,0.0,1,42,0,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
23044012,2000,,0,,,,F,40.0,213,213.0,Z012,Y2,,,100,E13,3000,3000.0,5300229639.0,0.0,1,63,20000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.14086478313180903,0,0,0
23100715,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,100,,3000,3000.0,5300230720.0,0.0,1,42,10102000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
23475009,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,100,,3000,3000.0,5300234099.0,0.0,1,28,10502000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
23585607,2000,,0,,,,F,40.0,223,223.0,Z012,Z2,,,100,,3000,3000.0,5300235236.0,0.0,1,35,10502000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.1563183036441594,0,0,0
23588502,2000,,0,,,,F,40.0,224,224.0,Z012,Z4,,,100,,3000,3000.0,5300235320.0,0.0,1,42,0,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
23675608,2000,,0,,,,F,40.0,223,223.0,Z012,Z2,,,100,,3000,3000.0,5300236310.0,0.0,1,42,10502000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
23675609,2000,,0,,,,F,40.0,223,223.0,Z012,Z2,,,100,,3000,3000.0,5300236311.0,0.0,1,42,10502000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
23675610,2000,,0,,,,F,40.0,223,223.0,Z012,Z2,,,100,,3000,3000.0,5300236312.0,0.0,1,42,10502000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
23675612,2000,,0,,,,F,40.0,223,223.0,Z012,Z2,,,100,,3000,3000.0,5300236314.0,0.0,1,42,10502000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
23675614,2000,,0,,,,F,40.0,223,223.0,Z012,Z2,,,100,,3000,3000.0,5300236315.0,0.0,1,42,10502000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
23675615,2000,,0,,,,F,40.0,223,223.0,Z012,Z2,,,100,,3000,3000.0,5300236316.0,0.0,1,42,10502000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
23675616,2000,,0,,,,F,40.0,223,223.0,Z012,Z2,,,100,,3000,3000.0,5300236317.0,0.0,1,42,10502000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
23675619,2000,,0,,,,F,40.0,223,223.0,Z012,Z2,,,100,,3000,3000.0,5300236319.0,0.0,1,42,10502000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
23981102,2000,,0,,,,F,40.0,223,223.0,Z012,Z7,,,1,,3000,3000.0,5300240776.0,0.0,1,42,10102000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
00470108,2000,,0,,,,F,40.0,206,206.0,Z012,Z7,,,1,,3000,3000.0,5300220770.0,0.0,1,14,590200000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.3792056187261358,0,0,0
00480041,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300220794.0,0.0,1,42,530300000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
00480047,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300220799.0,0.0,1,42,530300000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
00480048,2000,,0,,,,F,40.0,224,224.0,Z012,EX,,,1,,3000,3000.0,5300220801.0,0.0,1,42,530300000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
01412500UB,2000,,0,,,,F,40.0,213,213.0,Z012,Z2,,,1,,3000,3000.0,5300222898.0,0.0,1,42,10401000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
00380563,2000,,0,,,,F,40.0,203,203.0,Z012,Y2,,,100,E11,3000,3000.0,5300213771.0,0.0,1,21,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
00385778,2000,,0,,,,F,40.0,203,203.0,Z012,Y2,,,100,E11,3000,3000.0,5300214663.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00385978,2000,,0,,,,F,40.0,703,703.0,Z012,Y4,,,1,E11,3000,3000.0,5300214827.0,0.0,1,30,120000000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00386065,2000,,0,,,,F,40.0,203,203.0,Z012,Y5,,,100,E11,3000,3000.0,5300214876.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00386108,2000,,0,,,,F,40.0,203,203.0,Z012,Y5,,,100,E11,3000,3000.0,5300214887.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00386120,2000,,0,,,,F,40.0,203,203.0,Z012,Y5,,,100,E11,3000,3000.0,5300214893.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00386133,2000,,0,,,,F,40.0,203,203.0,Z012,Y5,,,100,E11,3000,3000.0,5300214904.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00386146,2000,,0,,,,F,40.0,203,203.0,Z012,Y5,,,100,E11,3000,3000.0,5300214913.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00386147,2000,,0,,,,F,40.0,203,203.0,Z012,Y5,,,100,E11,3000,3000.0,5300214914.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00386155,2000,,0,,,,F,40.0,203,203.0,Z012,Y5,,,100,E11,3000,3000.0,5300214918.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00386168,2000,,0,,,,F,40.0,203,203.0,Z012,Y5,,,100,E11,3000,3000.0,5300214927.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00386173,2000,,0,,,,F,40.0,203,203.0,Z012,Y5,,,100,E11,3000,3000.0,5300214930.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00386179,2000,,0,,,,F,40.0,203,203.0,Z012,Y5,,,100,E11,3000,3000.0,5300214935.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00386180,2000,,0,,,,F,40.0,203,203.0,Z012,Y9,,,100,E11,3000,3000.0,5300214936.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00386185,2000,,0,,,,F,40.0,203,203.0,Z012,Y5,,,100,E11,3000,3000.0,5300214940.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00386190,2000,,0,,,,F,40.0,203,203.0,Z012,Y5,,,100,E11,3000,3000.0,5300214944.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00386210,2000,,0,,,,F,40.0,203,203.0,Z012,Y2,,,1,E11,3000,3000.0,5300214954.0,0.0,1,30,120000000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00386225,2000,,0,,,,F,40.0,203,203.0,Z012,Y3,,,100,E11,3000,3000.0,5300214967.0,0.0,1,20,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.31552352870271394,0,0,0
00390777,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,1,E12,3000,3000.0,5300215344.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00390969,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,1,E12,3000,3000.0,5300215462.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00391027,2000,,0,,,,F,40.0,206,206.0,Z012,Z7,,,1,,3000,3000.0,5300215495.0,0.0,1,30,530105000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00393368,2000,,0,,,,F,40.0,206,206.0,Z012,Z3,,,1,,3000,3000.0,5300215960.0,0.0,1,15,530800000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.3685919370555655,0,0,0
00393425,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,1,E12,3000,3000.0,5300215975.0,0.0,1,30,530101000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00393627,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,1,E12,3000,3000.0,5300216007.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00393628,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,1,E12,3000,3000.0,5300216008.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00393639,2000,,0,,,,F,40.0,206,206.0,Z012,Z7,,,1,,3000,3000.0,5300216017.0,0.0,1,35,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.1563183036441594,0,0,0
00393662,2000,,0,,,,F,40.0,206,206.0,Z012,Z7,,,100,,3000,3000.0,5300216024.0,0.0,1,50,530104000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.0028869214143951057,0,0,0
00393768,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,100,E12,3000,3000.0,5300216046.0,0.0,1,30,530300000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.20938671199701092,0,0,0
00393776,2000,,0,,,,F,40.0,206,206.0,Z012,Z7,,,1,,3000,3000.0,5300216050.0,0.0,1,30,530103000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00393799,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,100,E12,3000,3000.0,5300216060.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.20938671199701092,0,0,0
00393800,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,1,E12,3000,3000.0,5300216061.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00393802,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,1,E12,3000,3000.0,5300216062.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00393804,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,100,E12,3000,3000.0,5300216064.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.20938671199701092,0,0,0
00393841,2000,,0,,,,F,40.0,206,206.0,Z012,Z7,,,1,,3000,3000.0,5300216082.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00393842,2000,,0,,,,F,40.0,206,206.0,Z012,Z7,,,1,,3000,3000.0,5300216083.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00393852,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,1,E12,3000,3000.0,5300216088.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00393879,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,1,E12,3000,3000.0,5300216090.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00394045,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,1,E12,3000,3000.0,5300216192.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00394227,2000,,0,,,,F,40.0,206,206.0,Z012,Z7,,,1,,3000,3000.0,5300216333.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00394228,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,1,E12,3000,3000.0,5300216334.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00394299,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,1,E12,3000,3000.0,5300216361.0,0.0,1,30,530104000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
00265181,2000,,0,,,,F,40.0,215,215.0,Z012,Z0,,,100,,3000,3000.0,5300205777.0,0.0,1,30,90300000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.20938671199701092,0,0,0
00311319,2000,,0,,,,F,40.0,233,233.0,Z012,Y2,,,1,E13,3000,3000.0,5300208829.0,0.0,1,28,110100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.23061407533815154,0,0,0
00311522,2000,,0,,,,F,40.0,233,233.0,Z012,Y2,,,1,E13,3000,3000.0,5300178776.0,0.0,1,120,110200000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.7458446383543161,0,0,0
00311523,2000,,0,,,,F,40.0,233,233.0,Z012,Y2,,,1,E13,3000,3000.0,5300178777.0,0.0,1,120,110200000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.7458446383543161,0,0,0
00330920,2000,,0,,,,F,40.0,233,233.0,Z012,Y9,,,1,E13,3000,3000.0,5300209422.0,0.0,1,28,110400000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.23061407533815154,0,0,0
00340450,2000,,0,,,,F,40.0,203,203.0,Z012,Y2,,,1,E11,3000,3000.0,5300209817.0,0.0,1,168,30000000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,1.2553013585416906,0,0,0
00346674,2000,,0,,,,F,40.0,215,215.0,Z012,Y2,,,1,E13,3000,3000.0,5300359054.0,0.0,1,84,80300000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
00346757,2000,,0,,,,F,40.0,215,215.0,Z012,Y6,,,1,E11,3000,3000.0,5300211188.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
00347028,2000,,0,,,,F,40.0,215,215.0,Z012,Y2,,,100,E13,3000,3000.0,5300211363.0,0.0,1,42,80200000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
00347831,2000,,0,,,,F,40.0,219,219.0,Z012,Y2,,,100,E13,3000,3000.0,5300211787.0,0.0,1,21,100202000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
00348003,2000,,0,,,,F,40.0,215,215.0,Z012,Y2,,,100,E11,3000,3000.0,5300211891.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
00110516,2000,,0,,,,F,40.0,203,203.0,Z012,Y2,,,100,E13,3000,3000.0,5300201318.0,0.0,1,14,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
00111032,2000,,0,,,,F,40.0,203,203.0,Z012,Y9,,,1,E13,3000,3000.0,5300201632.0,0.0,1,280,70600000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,2.4440337056455643,0,0,0
00111238,2000,,0,,,,F,40.0,212,212.0,Z012,Y9,,,1,E13,3000,3000.0,5300201719.0,0.0,1,84,70800000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
00121814,2000,,0,,,,F,40.0,203,203.0,Z012,Y9,,,100,E11,3000,3000.0,5300202641.0,0.0,1,42,70400000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
00190249,2000,,0,,,,F,40.0,215,215.0,Z012,Y3,,,1,E13,3000,3000.0,5300111357.0,0.0,1,112,140700000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.6609351849897538,0,0,0
00230139,2000,,0,,,,F,40.0,206,206.0,Z012,Y4,,,1,E15,3000,3000.0,5300205070.0,0.0,1,90,90400000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.4274341882372072,0,0,0
00230305,2000,,0,,,,F,40.0,203,203.0,Z012,Y2,,,1,E13,3000,3000.0,5300205162.0,0.0,1,42,90400000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
00230319,2000,,0,,,,F,40.0,203,203.0,Z012,Y2,,,100,E15,3000,3000.0,5300205173.0,0.0,1,42,140700000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
60056134,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,100,,3000,3000.0,5300422220.0,0.0,1,42,10102000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
60072084,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300450087.0,0.0,1,42,10401000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
60036656,2000,,0,,,,F,40.0,224,224.0,Z012,Z5,,,1,,3000,3000.0,5300389856.0,0.0,1,42,10102000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
95194023,2000,,0,,,,F,40.0,215,215.0,Z011,Z1,,,100,,2100,3000.0,5300313930.0,0.0,1,3,90400000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.4959561171024091,0,0,0
C1016502,2000,,0,,,,F,40.0,219,219.0,Z001,Z1,,,100,,2100,3000.0,5300317208.0,0.0,1,2,140200000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
60107424,2000,,0,,,,F,40.0,217,217.0,Z001,Z1,,,100,,2100,3000.0,5300529404.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
00347243,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,100,,2100,3000.0,5300529399.0,0.0,1,2,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
00347250,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,100,,2100,3000.0,5300529400.0,0.0,1,2,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
00347253,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,100,,2100,3000.0,5300529401.0,0.0,1,2,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
00347256,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,100,,2100,3000.0,5300529402.0,0.0,1,2,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
60092721,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300494782.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60092726,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300494783.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60092730,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300494784.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60096326,2000,,0,,,,F,40.0,217,217.0,Z001,Z1,,,1,,2100,3000.0,5300498609.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60059010,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300425386.0,0.0,1,3,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.4959561171024091,0,0,0
60061905,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300428320.0,0.0,1,3,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.4959561171024091,0,0,0
60072551,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300470510.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60075711,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300496443.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60075728,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300457010.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60076747,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300457011.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
